Date,Month,Hour,dewpt,heatindex,humidity,temp,Humidity previous
14,1,23,10,,88,12,
15,1,4,9,,52,19,
15,1,9,12,,53,22,
15,1,10,13,,60,21,
15,1,11,13,,68,19,
15,1,15,10,,77,14,
16,1,6,5,,51,15,
16,1,8,5,,45,17,
16,1,9,5,,45,17,
16,1,10,4,,45,16,
16,1,12,5,,58,13,
16,1,13,6,,76,10,
16,1,20,5,,93,6,
17,1,1,4,,93,5,
17,1,2,5,,81,8,
17,1,8,4,,42,17,
17,1,10,6,,76,10,
17,1,11,4,,48,15,
17,1,17,5,,81,8,
17,1,18,5,,76,9,
17,1,23,5,,100,5,
18,1,0,5,,100,5,
18,1,1,4,,93,5,
18,1,12,7,,82,10,
18,1,14,7,,76,11,
18,1,16,7,,87,9,
18,1,17,6,,93,7,
18,1,19,6,,100,6,
18,1,20,6,,100,6,
18,1,21,5,,100,5,
19,1,1,4,,93,5,
19,1,9,2,,37,17,
19,1,12,3,,51,13,
19,1,13,4,,58,12,
19,1,16,5,,71,10,
19,1,17,5,,76,9,
19,1,18,5,,81,8,
19,1,23,4,,93,5,
20,1,4,,,N/A,16,
20,1,5,3,,39,17,
20,1,10,3,,39,17,
20,1,11,4,,45,16,
20,1,14,6,,71,11,
20,1,21,5,,93,6,
21,1,0,4,,93,5,
21,1,1,5,,100,5,
21,1,2,5,,87,7,
21,1,5,7,,59,15,
21,1,8,6,,45,18,
21,1,9,6,,45,18,
21,1,11,7,,59,15,
21,1,12,8,,67,14,
21,1,15,8,,87,10,
21,1,16,8,,87,10,
21,1,17,7,,87,9,
21,1,23,4,,93,5,
22,1,0,5,,100,5,
22,1,2,4,,81,7,
22,1,6,5,,45,17,
22,1,7,4,,42,17,
22,1,8,6,,45,18,
22,1,9,5,,42,18,
22,1,11,5,,51,15,
22,1,15,8,,82,11,
22,1,19,6,,87,8,
22,1,20,7,,93,8,
23,1,2,8,,87,10,
23,1,7,6,,43,19,
23,1,12,6,,52,16,
23,1,14,7,,72,12,
23,1,16,7,,82,10,
23,1,19,7,,93,8,
23,1,20,8,,100,8,
23,1,22,6,,93,7,
24,1,1,6,,100,6,
24,1,3,7,,72,12,
24,1,4,8,,63,15,
24,1,8,6,,40,20,
24,1,10,6,,43,19,
24,1,16,7,,67,13,
24,1,18,7,,76,11,
24,1,19,7,,87,9,
24,1,20,7,,87,9,
25,1,3,,,N/A,,
25,1,4,6,,52,16,
25,1,6,1,,30,19,
25,1,20,5,,76,9,
26,1,0,5,,87,7,
26,1,1,5,,87,7,
26,1,2,5,,81,8,
26,1,5,5,,48,16,
26,1,6,4,,40,18,
26,1,7,4,,40,18,
26,1,8,4,,37,19,
26,1,14,6,,67,12,
26,1,15,6,,71,11,
26,1,18,6,,71,11,
26,1,20,6,,82,9,
26,1,21,6,,82,9,
26,1,22,6,,93,7,
26,1,23,6,,93,7,
27,1,4,8,,59,16,
27,1,5,7,,49,18,
27,1,11,7,,52,17,
27,1,12,7,,59,15,
27,1,14,8,,77,12,
27,1,18,9,,82,12,
27,1,19,9,,82,12,
27,1,23,9,,77,13,
28,1,1,9,,77,13,
28,1,5,9,,46,21,
28,1,7,10,,46,22,
28,1,11,13,,68,19,
28,1,15,13,,73,18,
28,1,19,13,,94,14,
28,1,21,12,,82,15,
29,1,0,11,,82,14,
29,1,1,11,,77,15,
29,1,2,11,,68,17,
29,1,3,11,,64,18,
29,1,4,12,,60,20,
29,1,5,13,,64,20,
29,1,6,13,,60,21,
29,1,7,13,,100,13,
29,1,8,14,,64,21,
29,1,12,14,,82,17,
30,1,0,12,,100,12,
30,1,3,15,,94,16,
30,1,9,13,,64,20,
30,1,14,15,,88,17,
30,1,15,14,,94,15,
30,1,18,15,,100,15,
30,1,20,14,,100,14,
31,1,0,14,,100,14,
31,1,1,14,,100,14,
31,1,5,10,,49,21,
31,1,13,13,,73,18,
31,1,17,13,,77,17,
31,1,18,13,,82,16,
31,1,19,13,,82,16,
31,1,20,12,,88,14,
31,1,23,10,,94,11,
1,2,2,13,,94,14,
1,2,6,11,,47,23,
1,2,9,10,,46,22,
1,2,15,13,,73,18,
1,2,16,14,,77,18,
1,2,17,16,,94,17,
1,2,18,15,,94,16,
1,2,23,15,,100,15,
2,2,9,14,,64,21,
2,2,11,16,,83,19,
2,2,12,16,,88,18,
2,2,13,15,,88,17,
2,2,14,15,,94,16,
2,2,15,15,,100,15,
2,2,17,15,,100,15,
3,2,1,12,,100,12,
3,2,2,12,,100,12,
3,2,7,13,,60,21,
3,2,9,13,,60,21,
3,2,10,13,,60,21,
3,2,12,14,,77,18,
3,2,22,10,,100,10,
4,2,1,9,,100,9,
4,2,2,11,,100,11,
4,2,3,12,,82,15,
4,2,5,8,,46,20,
4,2,12,9,,59,17,
4,2,13,10,,72,15,
4,2,15,9,,77,13,
4,2,20,7,,76,11,
4,2,21,8,,93,9,
5,2,5,5,,40,19,
5,2,6,4,,33,21,
5,2,10,4,,35,20,
5,2,12,6,,52,16,
5,2,16,6,,63,13,
5,2,18,6,,71,11,
5,2,19,6,,71,11,
5,2,20,7,,82,10,
5,2,21,7,,82,10,
6,2,2,6,,63,13,
6,2,3,6,,52,16,
6,2,7,3,,31,21,
6,2,8,4,,31,22,
6,2,9,4,,33,21,
6,2,11,6,,43,19,
6,2,12,7,,49,18,
6,2,15,8,,67,14,
6,2,17,7,,67,13,
6,2,19,7,,76,11,
6,2,20,7,,82,10,
6,2,21,8,,93,9,
6,2,22,7,,87,9,
7,2,0,7,,93,8,
7,2,1,7,,93,8,
7,2,3,8,,63,15,
7,2,7,4,,33,21,
7,2,13,6,,52,16,
7,2,14,6,,55,15,
7,2,20,7,,76,11,
8,2,5,7,,46,19,
8,2,6,7,,40,21,
8,2,9,5,,33,22,
8,2,10,5,,33,22,
8,2,14,7,,59,15,
8,2,19,8,,82,11,
8,2,23,8,,93,9,
9,2,0,8,,93,9,
9,2,0,8,,93,9,
9,2,3,7,,55,16,
9,2,5,9,,46,21,
9,2,9,6,,33,23,
9,2,10,7,,38,22,
9,2,21,8,,87,10,
10,2,1,6,,82,9,
10,2,2,7,,76,11,
10,2,3,7,,63,14,
10,2,4,10,,63,17,
10,2,9,9,,38,24,
10,2,10,11,,47,23,
10,2,11,11,,50,22,
10,2,12,12,,64,19,
10,2,13,12,,68,18,
10,2,14,13,,77,17,
10,2,15,12,,77,16,
10,2,16,12,,82,15,
10,2,18,,,N/A,,
10,2,21,11,,94,12,
10,2,23,11,,100,11,
11,2,3,12,,68,18,
11,2,5,12,,53,22,
11,2,6,10,,41,24,
11,2,7,10,,39,25,
11,2,10,10,,39,25,
11,2,11,11,,47,23,
11,2,12,13,,60,21,
11,2,14,14,,73,19,
11,2,16,14,,88,16,
11,2,22,12,,100,12,
12,2,0,11,,94,12,
12,2,3,12,,68,18,
12,2,6,13,,47,25,
12,2,11,11,,50,22,
12,2,12,12,,60,20,
12,2,13,12,,64,19,
12,2,14,13,,68,19,
12,2,18,13,,88,15,
12,2,21,13,,94,14,
12,2,22,13,,94,14,
12,2,23,12,,88,14,
13,2,0,12,,88,14,
13,2,1,12,,88,14,
13,2,2,13,,77,17,
13,2,7,10,,39,25,
13,2,8,10,,39,25,
13,2,9,10,,39,25,
13,2,12,14,,64,21,
13,2,14,14,,73,19,
13,2,19,13,,77,17,
14,2,0,13,,82,16,
14,2,3,13,,57,22,
14,2,4,13,,53,23,
14,2,5,13,,50,24,
14,2,14,16,,73,21,
14,2,15,14,,64,21,
14,2,16,14,,68,20,
14,2,17,14,,68,20,
15,2,2,19,,100,19,
15,2,7,13,,47,25,
15,2,8,13,,47,25,
15,2,10,16,,65,23,
15,2,11,14,,73,19,
15,2,20,15,,100,15,
16,2,0,14,,100,14,
16,2,12,17,,73,22,
16,2,14,13,,64,20,
16,2,16,14,,73,19,
16,2,18,14,,73,19,
16,2,23,13,,94,14,
17,2,1,12,,77,16,
17,2,7,12,,47,24,
17,2,8,12,,47,24,
17,2,14,13,,64,20,
17,2,16,14,,77,18,
17,2,17,14,,77,18,
17,2,19,14,,88,16,
17,2,20,14,,88,16,
17,2,21,14,,88,16,
18,2,1,13,,77,17,
18,2,3,11,,50,22,
18,2,11,10,,44,23,
18,2,14,12,,68,18,
18,2,17,13,,73,18,
18,2,19,13,,73,18,
18,2,22,12,,94,13,
19,2,0,13,,100,13,
19,2,1,13,,100,13,
19,2,2,14,,88,16,
19,2,4,,,N/A,,
19,2,10,3,,35,19,
19,2,12,8,,55,17,
19,2,18,10,,94,11,
19,2,22,9,,100,9,
20,2,0,9,,100,9,
20,2,2,10,,94,11,
20,2,3,10,,72,15,
20,2,4,10,,63,17,
20,2,14,12,,72,17,
20,2,15,12,,77,16,
20,2,16,,,N/A,,
20,2,19,11,,88,13,
21,2,0,11,,100,11,
21,2,1,,,N/A,,
21,2,1,11,,94,12,
21,2,2,12,,94,13,
21,2,3,13,,77,17,
21,2,6,7,,40,21,
21,2,7,8,,43,21,
21,2,8,7,,38,22,
21,2,12,9,,52,19,
21,2,13,10,,59,18,
21,2,19,9,,77,13,
21,2,20,9,,77,13,
21,2,21,9,,77,13,
22,2,1,9,,88,11,
22,2,4,11,,53,21,
22,2,10,2,,25,23,
22,2,12,3,,27,23,
22,2,17,9,,63,16,
22,2,18,9,,72,14,
22,2,22,9,,67,15,
23,2,4,8,,46,20,
23,2,6,9,,46,21,
23,2,12,13,,77,17,
23,2,13,13,,82,16,
23,2,14,13,,82,16,
23,2,17,14,,94,15,
23,2,19,14,,100,14,
23,2,20,13,,88,15,
23,2,21,12,,82,15,
23,2,22,13,,88,15,
23,2,23,13,,88,15,
24,2,1,13,,88,15,
24,2,2,13,,94,14,
24,2,3,11,,77,15,
24,2,4,12,,82,15,
24,2,7,13,,73,18,
24,2,8,13,,73,18,
24,2,9,13,,77,17,
24,2,10,14,,88,16,
24,2,11,14,,94,15,
25,2,2,14,,100,14,
25,2,3,14,,94,15,
25,2,4,14,,88,16,
25,2,5,15,,88,17,
25,2,6,15,,88,17,
25,2,8,15,,83,18,
25,2,9,14,,77,18,
25,2,13,15,,94,16,
25,2,15,15,,100,15,
25,2,16,14,,100,14,
25,2,17,14,,100,14,
25,2,21,12,,100,12,
25,2,22,12,,100,12,
25,2,23,11,,100,11,
26,2,0,10,,100,10,
26,2,1,11,,100,11,
26,2,2,12,,94,13,
26,2,5,11,,64,18,
26,2,8,12,,60,20,
26,2,9,11,,60,19,
26,2,10,11,,60,19,
26,2,11,11,,64,18,
26,2,14,12,,88,14,
26,2,16,12,,94,13,
26,2,18,12,,94,13,
27,2,0,9,,100,9,
27,2,4,13,,82,16,
27,2,5,,,N/A,,
27,2,16,12,,88,14,
27,2,17,12,,94,13,
27,2,20,12,,100,12,
27,2,21,11,,100,11,
27,2,22,11,,100,11,
27,2,23,11,,100,11,
28,2,0,10,,94,11,
28,2,1,10,,94,11,
28,2,2,12,,94,13,
28,2,3,13,,88,15,
28,2,4,12,,68,18,
28,2,5,11,,60,19,
28,2,12,10,,59,18,
28,2,14,11,,72,16,
28,2,16,11,,82,14,
28,2,17,12,,88,14,
28,2,19,11,,94,12,
28,2,20,11,,94,12,
28,2,21,11,,94,12,
28,2,23,10,,100,10,
1,3,2,11,,82,14,
1,3,3,12,,72,17,
1,3,8,9,,41,23,
1,3,15,13,,82,16,
1,3,20,12,,100,12,
2,3,0,11,,100,11,
2,3,1,11,,100,11,
2,3,3,11,,64,18,
2,3,5,11,,53,21,
2,3,6,10,,44,23,
2,3,7,10,,44,23,
2,3,8,8,,38,23,
2,3,9,11,,47,23,
2,3,10,9,,41,23,
2,3,12,13,,64,20,
2,3,14,12,,64,19,
2,3,15,12,,68,18,
2,3,23,12,,88,14,
3,3,4,12,,64,19,
3,3,5,13,,64,20,
3,3,9,17,,88,19,
3,3,11,17,,88,19,
3,3,12,17,,94,18,
3,3,13,17,,94,18,
3,3,15,17,,94,18,
3,3,17,16,,100,16,
3,3,20,15,,88,17,
4,3,1,16,,100,16,
4,3,2,16,,100,16,
4,3,3,16,,100,16,
4,3,5,18,,100,18,
4,3,9,18,,100,18,
4,3,10,17,,100,17,
4,3,11,17,,100,17,
4,3,12,17,,100,17,
4,3,13,16,,94,17,
4,3,14,16,,94,17,
4,3,15,17,,100,17,
4,3,16,17,,100,17,
4,3,17,14,,88,16,
4,3,19,14,,88,16,
4,3,20,16,,100,16,
4,3,22,15,,100,15,
5,3,1,15,,94,16,
5,3,2,17,,100,17,
5,3,3,17,,100,17,
5,3,4,17,,88,19,
5,3,6,17,,83,20,
5,3,9,18,,88,20,
5,3,13,12,,88,14,
5,3,15,14,,100,14,
5,3,16,13,,100,13,
5,3,19,13,,100,13,
6,3,0,12,,100,12,
6,3,2,14,,100,14,
6,3,6,15,,73,20,
6,3,8,8,,43,21,
6,3,10,6,,38,21,
6,3,11,7,,40,21,
6,3,15,12,,82,15,
6,3,18,12,,88,14,
6,3,19,12,,94,13,
7,3,0,10,,100,10,
7,3,1,11,,94,12,
7,3,2,11,,77,15,
7,3,7,7,,40,21,
7,3,12,9,,56,18,
7,3,15,11,,77,15,
7,3,16,11,,77,15,
8,3,0,9,,88,11,
8,3,1,10,,94,11,
8,3,10,,,N/A,,
8,3,12,10,,56,19,
8,3,19,10,,82,13,
8,3,21,10,,88,12,
8,3,22,10,,94,11,
9,3,1,11,,82,14,
9,3,2,11,,68,17,
9,3,4,2,,27,22,
9,3,5,4,,27,24,
9,3,8,6,,29,25,
9,3,10,,,N/A,,
9,3,11,6,,31,24,
9,3,13,11,,64,18,
9,3,13,10,,49,21,
9,3,16,11,,68,17,
9,3,18,10,,68,16,
9,3,23,11,,82,14,
10,3,5,6,,33,23,
10,3,9,7,,30,26,
10,3,12,10,,46,22,
10,3,14,12,,60,20,
10,3,16,13,,77,17,
10,3,17,13,,77,17,
10,3,18,13,,77,17,
10,3,23,12,,88,14,
11,3,0,12,,82,15,
11,3,1,13,,82,16,
11,3,2,11,,56,20,
11,3,4,9,,36,25,
11,3,5,9,,41,23,
11,3,13,16,,78,20,
11,3,14,14,,64,21,
11,3,17,16,,88,18,
11,3,20,14,,82,17,
11,3,21,13,,77,17,
11,3,23,14,,94,15,
12,3,0,14,,94,15,
12,3,5,15,,64,22,
12,3,10,17,,83,20,
12,3,17,13,,94,14,
12,3,20,13,,100,13,
12,3,21,13,,100,13,
12,3,22,12,,100,12,
12,3,23,11,,100,11,
13,3,1,11,,100,11,
13,3,4,15,,88,17,
13,3,5,14,,73,19,
13,3,7,13,,60,21,
13,3,8,13,,57,22,
13,3,11,12,,56,21,
13,3,12,13,,64,20,
13,3,13,13,,73,18,
13,3,15,13,,73,18,
13,3,16,14,,82,17,
13,3,17,14,,88,16,
13,3,19,14,,94,15,
14,3,0,12,,100,12,
14,3,2,14,,94,15,
14,3,3,15,,83,18,
14,3,17,12,,77,16,
14,3,22,12,,100,12,
14,3,23,12,,100,12,
15,3,2,13,,82,16,
15,3,4,12,,56,21,
15,3,8,9,,38,24,
15,3,10,9,,38,24,
15,3,13,12,,60,20,
15,3,20,13,,82,16,
16,3,0,13,,100,13,
16,3,1,13,,88,15,
16,3,2,13,,77,17,
16,3,5,11,,44,24,
16,3,6,10,,39,25,
16,3,8,11,,39,26,
16,3,19,14,,82,17,
17,3,9,10,,32,28,
17,3,11,10,,41,24,
17,3,18,13,,77,17,
17,3,19,14,,88,16,
17,3,23,14,,100,14,
18,3,2,16,,88,18,
18,3,5,14,,57,23,
18,3,8,12,,42,26,
18,3,10,12,,42,26,
18,3,11,13,,47,25,
18,3,13,14,,60,22,
18,3,16,15,,78,19,
18,3,17,15,,88,17,
18,3,18,15,,88,17,
19,3,0,14,,94,15,
19,3,1,15,,94,16,
19,3,2,15,,88,17,
19,3,8,12,,44,25,
19,3,10,13,,47,25,
19,3,12,16,,65,23,
19,3,15,16,,73,21,
19,3,19,16,,94,17,
19,3,21,16,,100,16,
20,3,0,15,,100,15,
20,3,9,14,,47,26,
20,3,12,15,,61,23,
20,3,15,15,,68,21,
20,3,16,15,,73,20,
20,3,19,15,,83,18,
20,3,23,15,,94,16,
21,3,7,15,27.3,48,27,
21,3,8,15,27.3,48,27,
21,3,9,16,,54,26,
21,3,15,18,,78,22,
21,3,18,18,,83,21,
21,3,19,17,,83,20,27.3
22,3,2,19,,83,22,27.3
22,3,13,14,,47,26,
22,3,14,15,,57,24,
22,3,15,15,,61,23,
22,3,16,15,,61,23,
22,3,17,16,,73,21,
22,3,18,16,,73,21,
23,3,0,16,,88,18,
23,3,1,17,,88,19,
23,3,2,18,,73,23,
23,3,6,13,27.6,39,28,
23,3,7,13,27.6,39,28,
23,3,9,9,,30,28,
23,3,10,10,,32,28,
23,3,11,10,,34,27,
23,3,12,14,,47,26,27.6
23,3,13,15,,54,25,27.6
23,3,14,17,,61,25,
23,3,15,14,,53,24,
23,3,16,9,,41,23,
23,3,19,10,,63,17,
23,3,20,10,,68,16,
24,3,3,11,,50,22,
24,3,7,,,N/A,,
24,3,8,-3,,14,27,
24,3,9,-2,,15,27,
24,3,10,-1,,16,27,
24,3,11,0,,18,26,
24,3,12,3,,25,24,
24,3,13,5,,31,23,
24,3,14,5,,33,22,
24,3,17,4,,35,20,
24,3,18,6,,48,17,
24,3,19,6,,52,16,
24,3,21,7,,67,13,
24,3,23,7,,72,12,
25,3,0,7,,72,12,
25,3,4,7,,36,23,
25,3,5,7,,34,24,
25,3,10,3,,23,26,
25,3,12,4,,29,23,
25,3,15,5,,33,22,
25,3,16,7,,46,19,
25,3,20,7,,59,15,
25,3,21,7,,59,15,
26,3,0,7,,63,14,
26,3,3,7,,38,22,
26,3,5,5,,26,26,
26,3,6,6,,26,27,
26,3,9,5,,22,29,
26,3,15,10,,49,21,
26,3,17,11,,56,20,
27,3,0,,,N/A,,
27,3,2,9,,36,25,
27,3,6,8,,25,30,
27,3,7,8,,24,31,
27,3,11,8,,27,29,
27,3,13,9,,38,24,
27,3,14,11,,44,24,
27,3,15,11,,47,23,
27,3,17,11,,53,21,
27,3,20,12,,64,19,
27,3,23,,,N/A,,
28,3,0,13,,73,18,
28,3,1,12,,56,21,
28,3,2,11,,44,24,
28,3,9,9,,27,30,
28,3,10,11,,31,30,
28,3,12,13,,44,26,
28,3,13,13,,47,25,
28,3,14,14,,50,25,
28,3,16,12,,50,23,
28,3,19,16,,73,21,
28,3,21,14,,68,20,
28,3,23,13,,68,19,
29,3,0,12,,64,19,
29,3,2,13,,57,22,
29,3,6,14,,53,24,
29,3,7,15,,54,25,
29,3,10,14,,47,26,
29,3,12,12,,47,24,
29,3,14,17,,83,20,
29,3,16,16,,78,20,
29,3,18,18,,94,19,
29,3,19,17,,94,18,
29,3,20,17,,94,18,
29,3,22,17,,100,17,
30,3,2,17,,83,20,
30,3,3,17,,78,21,
30,3,4,18,,69,24,
30,3,5,16,,57,25,
30,3,9,13,27.6,39,28,
30,3,12,13,,47,25,
30,3,17,17,,83,20,
30,3,18,18,,83,21,
30,3,21,17,,88,19,
31,3,2,17,,73,22,27.6
31,3,5,15,27.3,48,27,
31,3,7,14,28.6,40,29,
31,3,9,13,29.2,35,30,
31,3,11,13,28.4,37,29,
31,3,12,14,27.8,42,28,
31,3,15,17,,69,23,27.3
31,3,18,18,,73,23,28.6
31,3,20,18,,83,21,29.2
31,3,23,18,,88,20,28.4
1,4,0,18,,83,21,27.8
1,4,3,17,28.5,51,28,
1,4,4,17,29.4,48,29,
1,4,5,17,29.4,48,29,
1,4,10,16,30.1,43,30,
1,4,11,15,29.7,40,30,
1,4,13,19,29.2,58,28,28.5
1,4,14,19,28.2,61,27,29.4
1,4,15,19,,65,26,29.4
1,4,16,19,,73,24,30.1
1,4,17,19,,73,24,29.7
1,4,18,19,,78,23,29.2
1,4,19,19,,78,23,28.2
1,4,21,19,,83,22,
1,4,22,19,,88,21,
1,4,23,19,,83,22,
2,4,5,18,29.8,51,29,
2,4,6,19,31.2,51,30,
2,4,9,18,32.8,43,32,
2,4,10,18,32.8,43,32,
2,4,11,18,32.8,43,32,
2,4,21,19,,78,23,29.8
2,4,23,19,,88,21,31.2
3,4,0,18,,83,21,32.8
3,4,1,18,,83,21,32.8
3,4,5,18,30.7,48,30,32.8
3,4,7,19,32.4,49,31,
3,4,8,20,31.9,55,30,
3,4,9,19,30.3,55,29,
3,4,10,20,30.7,58,29,
3,4,12,19,29.2,58,28,30.7
3,4,13,21,,74,26,32.4
3,4,14,19,,69,25,31.9
3,4,15,19,,73,24,30.3
3,4,16,19,,78,23,30.7
3,4,17,19,,78,23,29.2
3,4,19,20,,74,25,
3,4,20,17,,78,21,
3,4,22,18,,88,20,
3,4,23,18,,94,19,
4,4,0,18,,94,19,
4,4,7,17,30.3,45,30,
4,4,8,17,31.4,43,31,
4,4,10,15,30.6,38,31,
4,4,11,15,30.6,38,31,
4,4,13,18,28.8,54,28,
4,4,14,19,28.2,61,27,30.3
4,4,15,19,28.2,61,27,31.4
4,4,17,19,,69,25,30.6
5,4,0,19,,94,20,30.6
5,4,1,19,,94,20,28.8
5,4,2,20,,83,23,28.2
5,4,3,19,,65,26,28.2
5,4,13,15,27.3,48,27,
5,4,15,16,,57,25,
5,4,18,17,,73,22,
5,4,19,17,,78,21,
5,4,20,16,,73,21,
5,4,21,17,,78,21,27.3
5,4,22,17,,83,20,
5,4,23,16,,83,19,
6,4,0,17,,94,18,
6,4,2,17,,78,21,
6,4,5,16,28.3,48,28,
6,4,8,13,30,33,31,
6,4,9,14,31.2,33,32,
6,4,10,15,31.6,36,32,
6,4,12,15,29.7,40,30,
6,4,14,17,27.7,54,27,28.3
6,4,15,17,27.7,54,27,30
6,4,16,17,,57,26,31.2
6,4,18,17,,65,24,31.6
6,4,22,16,,61,24,29.7
6,4,23,17,,73,22,27.7
7,4,0,18,,83,21,27.7
7,4,1,18,,78,22,
7,4,2,19,,73,24,
7,4,3,19,,69,25,
7,4,4,20,28.5,65,27,
7,4,5,17,28.5,51,28,
7,4,7,19,32.4,49,31,
7,4,8,18,32.8,43,32,
7,4,9,18,32.8,43,32,
7,4,10,17,33.4,38,33,28.5
7,4,11,15,32.6,34,33,28.5
7,4,12,16,31.9,38,32,32.4
7,4,20,18,,65,25,32.8
7,4,22,18,,65,25,32.8
8,4,2,19,,65,26,33.4
8,4,3,18,,61,26,32.6
8,4,5,17,29.4,48,29,31.9
8,4,6,17,31.4,43,31,
8,4,9,17,30.3,45,30,
8,4,10,19,30.3,55,29,
8,4,11,17,28.5,51,28,
8,4,15,17,,61,25,29.4
8,4,17,18,,69,24,31.4
8,4,18,18,,73,23,30.3
8,4,20,18,,78,22,30.3
8,4,21,16,,69,22,28.5
8,4,22,16,,73,21,
9,4,0,16,,78,20,
9,4,2,17,,73,22,
9,4,3,19,,73,24,
9,4,6,20,30.7,58,29,
9,4,7,19,31.2,51,30,
9,4,8,14,29.4,37,30,
9,4,9,12,29.8,31,31,
9,4,10,11,,29,31,
9,4,11,17,31.4,43,31,30.7
9,4,12,12,29,33,30,31.2
9,4,13,13,28.4,37,29,29.4
9,4,14,14,27.8,42,28,29.8
9,4,15,14,27.1,45,27,
9,4,16,14,,47,26,31.4
9,4,17,16,,57,25,29
9,4,18,14,,57,23,28.4
9,4,19,15,,61,23,27.8
9,4,20,14,,60,22,27.1
9,4,21,13,,60,21,
10,4,0,13,,60,21,
10,4,1,13,,57,22,
10,4,4,14,27.8,42,28,
10,4,5,15,29.7,40,30,
10,4,8,16,30.9,40,31,
10,4,9,16,30.1,43,30,
10,4,18,16,,61,24,
11,4,1,16,,69,22,27.8
11,4,3,16,,61,24,29.7
11,4,4,16,,54,26,30.9
11,4,13,8,,27,29,30.1
11,4,22,12,,53,22,
12,4,1,13,,68,19,
12,4,2,13,,57,22,
12,4,6,10,,29,30,
12,4,7,10,,27,31,
12,4,16,10,,34,27,
13,4,1,12,28.2,35,29,
13,4,3,13,,47,25,
13,4,4,13,27,42,27,
13,4,7,9,,27,30,
13,4,8,8,,24,31,
13,4,10,7,,22,31,28.2
13,4,12,9,,27,30,
13,4,13,9,,27,30,27
13,4,16,11,,41,25,
13,4,21,13,,60,21,
13,4,22,13,,68,19,
14,4,0,14,,73,19,
14,4,2,13,,53,23,
14,4,9,6,,18,33,
14,4,12,4,,16,33,
14,4,13,5,,19,31,
14,4,16,11,,39,26,
15,4,2,11,,47,23,
15,4,3,13,27,42,27,
15,4,4,13,30,33,31,
15,4,6,9,,23,33,
15,4,8,5,,15,35,
15,4,10,5,,15,36,
15,4,12,5,,15,35,27
15,4,13,7,,20,33,30
15,4,14,8,,22,32,
15,4,16,10,,29,30,
15,4,18,12,,42,26,
15,4,21,13,,53,23,
16,4,1,11,,53,21,
16,4,3,13,27,42,27,
16,4,4,13,30,33,31,
16,4,5,12,31.7,28,33,
16,4,6,11,,24,34,
16,4,7,9,,20,35,
16,4,9,7,,17,36,27
16,4,10,8,,18,36,30
16,4,15,9,,29,29,31.7
16,4,17,12,26.8,39,27,
16,4,22,12,,53,22,
17,4,0,10,,46,22,
17,4,1,10,,44,23,
17,4,2,10,,36,26,
17,4,4,13,30.9,31,32,26.8
17,4,5,12,31.7,28,33,
17,4,13,10,,24,33,
17,4,23,8,,34,25,
18,4,3,10,,27,31,
18,4,10,5,,12,39,30.9
18,4,12,4,,13,37,31.7
19,4,3,9,,25,31,
19,4,7,7,,14,39,
19,4,22,10,,36,26,
20,4,4,13,33.9,26,35,
20,4,8,9,,16,39,
20,4,11,7,,13,40,
20,4,13,9,,18,37,
20,4,16,12,31.7,28,33,
20,4,19,14,28.6,40,29,33.9
20,4,20,13,29.2,35,30,
20,4,21,14,29.4,37,30,
20,4,22,14,27.1,45,27,
20,4,23,14,27.8,42,28,31.7
21,4,0,14,,47,26,28.6
21,4,2,16,30.9,40,31,29.2
21,4,3,13,31.9,29,33,29.4
21,4,4,13,31.9,29,33,27.1
21,4,5,12,33.7,25,35,27.8
21,4,8,12,35.8,22,37,
22,4,1,13,,44,26,30.9
22,4,2,13,27.6,39,28,31.9
22,4,6,13,33.9,26,35,31.9
22,4,10,13,38.3,21,39,33.7
22,4,11,13,37.1,22,38,35.8
22,4,12,12,35.8,22,37,
22,4,13,13,33.9,26,35,27.6
22,4,17,13,30,33,31,33.9
22,4,21,14,27.8,42,28,38.3
22,4,22,14,27.1,45,27,37.1
23,4,0,13,27,42,27,35.8
23,4,4,16,34,34,34,33.9
23,4,6,14,36.4,25,37,30
23,4,13,14,36.4,25,37,27.8
23,4,14,15,35.7,28,36,27.1
23,4,17,15,31.6,36,32,27
23,4,20,17,29.4,48,29,34
23,4,21,17,28.5,51,28,36.4
23,4,22,16,28.3,48,28,36.4
23,4,23,16,27.5,51,27,35.7
24,4,0,16,27.5,51,27,31.6
24,4,2,14,29.4,37,30,29.4
24,4,3,15,31.6,36,32,28.5
24,4,4,16,35.1,32,35,28.3
24,4,5,14,36.4,25,37,27.5
24,4,9,12,39.1,19,40,27.5
24,4,13,14,35.5,27,36,29.4
24,4,14,13,33,28,34,31.6
24,4,15,13,33,28,34,35.1
24,4,18,20,33,52,31,36.4
24,4,19,20,33,52,31,39.1
24,4,21,17,30.3,45,30,35.5
25,4,0,21,28.9,70,27,33
25,4,1,21,28.9,70,27,33
25,4,2,22,30.7,70,28,33
25,4,8,19,39.3,35,37,33
25,4,10,19,39.3,35,37,30.3
25,4,11,19,39.3,35,37,28.9
25,4,14,19,33.5,46,32,28.9
25,4,15,19,33.5,46,32,30.7
25,4,18,22,34.4,58,31,39.3
25,4,19,22,33.2,62,30,39.3
25,4,20,22,32,66,29,39.3
25,4,21,22,32,66,29,33.5
25,4,22,22,30.7,70,28,33.5
26,4,0,22,29.2,74,27,34.4
26,4,2,23,32.7,70,29,33.2
26,4,8,21,32.4,58,30,32
